player,mat,overs,M,runs,wicket,econ,_0s,_4s,_6s,wide,no_ball
46750,754731,-99.0,1,32,4,-99.0,18,3,0,0,0
44410,754731,5.0,0,20,0,-99.0,15,1,0,0,0
46945,722339,6.0,0,44,3,-99.0,16,2,3,0,0
46538,722339,5.0,0,36,0,-99.0,16,3,2,1,0
47492,722339,-99.0,1,27,3,-99.0,19,4,0,1,0
44932,722339,6.0,0,25,0,-99.0,16,1,0,1,0
40618,722339,6.0,0,30,3,-99.0,21,4,0,1,0
46538,722341,10.0,0,43,2,-99.0,40,5,0,2,2
46945,722341,10.0,0,69,2,-99.0,31,9,1,5,0
47492,722341,10.0,0,29,1,-99.0,41,2,0,2,0
44932,722341,4.0,0,39,0,-99.0,7,4,1,0,0
40618,722341,10.0,0,60,1,-99.0,27,4,2,1,0
44410,722341,6.0,0,39,1,-99.0,10,2,1,0,0
46538,722343,7.0,0,26,1,-99.0,30,3,0,1,0
46945,722343,8.0,2,27,3,-99.0,38,4,1,0,0
47492,722343,6.0,1,21,2,-99.0,26,3,0,0,0
44932,722343,3.0,0,11,0,-99.0,10,1,0,0,0
44410,722343,2.0,0,5,0,-99.0,7,0,0,0,0
40618,722343,-99.0,0,28,4,-99.0,31,2,1,0,0
46538,722345,9.0,1,58,1,-99.0,34,5,3,7,1
297583,722345,-99.0,1,62,0,-99.0,35,6,4,1,0
44932,722345,6.0,0,29,2,-99.0,19,3,0,1,0
46942,722345,10.0,1,41,0,-99.0,35,1,2,2,0
265564,722345,10.0,0,48,1,-99.0,35,5,1,2,0
44410,722345,4.0,0,21,2,-99.0,12,1,1,1,0
297583,722347,7.0,0,59,2,-99.0,24,9,2,3,0
393279,722347,8.0,0,34,1,-99.0,31,2,1,3,0
265564,722347,9.0,0,42,4,-99.0,31,4,1,2,0
46942,722347,8.0,0,53,1,-99.0,18,2,3,0,0
44410,722347,-99.0,0,40,1,-99.0,14,2,2,2,0
46945,656403,8.0,0,30,2,-99.0,31,3,0,3,0
46538,656403,-99.0,1,49,2,-99.0,32,6,2,2,0
47492,656403,9.0,0,64,1,-99.0,28,9,2,0,0
44410,656403,5.0,0,40,0,-99.0,11,3,2,1,0
44932,656403,8.0,0,45,1,-99.0,22,4,1,2,0
40618,656403,10.0,0,36,3,-99.0,34,3,0,1,0
47492,656423,10.0,1,55,1,-99.0,36,6,2,0,0
46945,656423,4.0,1,19,0,-99.0,15,3,0,0,0
44932,656423,7.0,0,39,0,-99.0,17,3,0,1,0
46538,656423,10.0,0,59,2,-99.0,29,6,1,0,0
40618,656423,10.0,0,48,1,-99.0,26,2,1,1,0
265564,656423,9.0,0,85,1,-99.0,21,11,1,4,2
47492,656435,7.0,0,24,1,-99.0,32,0,2,2,0
297583,656435,8.0,0,37,2,-99.0,31,6,0,1,0
46538,656435,-99.0,0,23,2,-99.0,20,3,0,0,0
40618,656435,10.0,2,45,5,-99.0,37,2,3,0,0
44828,656435,3.0,0,17,0,-99.0,7,1,0,0,0
47492,656445,8.0,0,39,2,-99.0,28,5,0,0,0
297583,656445,8.0,0,21,4,-99.0,37,2,0,1,0
46538,656445,9.0,0,34,3,-99.0,40,5,0,3,0
40618,656445,10.0,1,50,0,-99.0,37,5,2,0,0
44410,656445,2.0,0,13,0,-99.0,3,1,0,0,0
318845,656445,2.0,0,13,0,-99.0,2,0,0,0,0
44828,656445,4.0,0,30,0,-99.0,10,1,1,1,0
44936,656445,2.0,0,7,1,-99.0,8,1,0,0,0
47492,656455,10.0,3,30,3,-99.0,43,2,1,1,0
297583,656455,9.0,0,45,2,-99.0,31,6,0,1,0
46538,656455,-99.0,0,25,2,-99.0,41,1,0,0,1
40618,656455,9.0,1,38,1,-99.0,33,4,1,0,0
44936,656455,6.0,0,43,1,-99.0,15,7,0,1,0
44932,656455,3.0,0,34,0,-99.0,5,1,3,2,0
47492,656469,9.0,1,40,1,-99.0,39,6,1,0,0
46945,656469,-99.0,1,34,2,-99.0,36,5,0,1,1
46538,656469,10.0,2,23,2,-99.0,45,1,0,1,2
44932,656469,3.0,1,12,1,-99.0,13,2,0,0,0
44410,656469,4.0,1,11,0,-99.0,16,0,0,2,0
40618,656469,10.0,0,40,1,-99.0,35,4,0,1,0
44936,656469,3.0,0,15,2,-99.0,10,2,0,1,0
47492,656483,7.0,2,18,1,-99.0,30,1,0,1,0
297583,656483,6.0,1,27,1,-99.0,26,4,0,1,0
46538,656483,7.0,1,27,1,-99.0,30,2,0,1,2
44932,656483,9.0,1,29,3,-99.0,29,0,0,2,0
40618,656483,-99.0,0,26,4,-99.0,34,2,0,1,0
47492,656491,-99.0,0,76,1,-99.0,25,7,4,1,0
46945,656491,8.0,0,52,0,-99.0,28,7,2,0,0
46538,656491,9.0,0,59,3,-99.0,30,9,1,1,0
40618,656491,9.0,1,40,0,-99.0,28,4,0,1,0
44932,656491,5.0,0,43,1,-99.0,9,3,2,2,0
44936,656491,3.0,0,21,0,-99.0,6,1,1,0,0
297583,817207,6.0,0,41,0,-99.0,22,7,0,5,0
550215,817207,8.0,3,16,6,-99.0,40,1,0,3,0
439952,817207,-99.0,0,32,2,-99.0,22,4,0,1,0
40618,817207,8.0,1,38,1,-99.0,26,1,1,1,1
44932,817207,8.0,0,28,1,-99.0,26,1,0,0,0
297583,817209,5.0,0,22,1,-99.0,20,4,0,0,0
550215,817209,7.0,0,45,2,-99.0,26,5,1,5,1
439952,817209,3.0,0,29,0,-99.0,7,5,0,0,1
40618,817209,-99.0,1,40,0,-99.0,31,3,1,0,0
44932,817209,2.0,0,20,0,-99.0,5,4,0,0,0
44410,817209,2.0,0,11,0,-99.0,4,1,0,0,0
297583,817211,5.0,0,27,0,-99.0,14,3,0,0,0
550215,817211,6.0,0,41,0,-99.0,18,6,0,3,0
46538,817211,5.0,0,36,0,-99.0,13,3,1,1,0
40618,817211,-99.0,1,37,1,-99.0,23,6,0,2,0
44932,817211,4.0,0,24,0,-99.0,12,3,0,3,0
47492,848843,9.0,0,50,2,-99.0,30,4,1,1,0
46945,848843,10.0,1,51,2,-99.0,40,5,2,3,0
550215,848843,-99.0,0,49,1,-99.0,30,4,0,6,2
40618,848843,10.0,0,40,2,-99.0,33,2,1,0,0
221140,848843,7.0,0,63,2,-99.0,12,8,1,0,0
44410,848843,3.0,0,11,0,-99.0,8,0,0,0,0
46945,848845,6.0,0,21,0,-99.0,25,1,1,0,0
46942,848845,10.0,1,37,1,-99.0,42,4,1,2,0
47492,848845,8.0,1,38,0,-99.0,29,5,0,4,0
221140,848845,4.0,0,23,0,-99.0,10,2,0,1,0
40618,848845,10.0,1,42,1,-99.0,34,2,1,1,0
44410,848845,2.0,0,18,0,-99.0,5,3,0,1,0
318845,848845,-99.0,0,14,0,-99.0,6,1,0,1,0
44936,848845,2.0,0,11,0,-99.0,5,1,0,0,0
47492,848847,10.0,0,41,1,-99.0,36,5,0,1,0
550215,848847,10.0,1,33,2,-99.0,36,1,0,2,0
221140,848847,9.0,0,58,3,-99.0,23,8,0,1,0
297583,848847,-99.0,0,43,1,-99.0,30,5,0,1,0
40618,848847,10.0,0,36,2,-99.0,31,0,1,0,0
44410,848847,1.0,0,9,0,-99.0,2,1,0,0,0
47492,903593,10.0,0,54,1,-99.0,30,4,1,1,0
550215,903593,10.0,0,58,2,-99.0,31,7,0,4,0
44410,903593,6.0,0,38,1,-99.0,17,6,0,1,0
46538,903593,10.0,0,51,1,-99.0,28,4,1,2,0
44932,903593,4.0,0,36,0,-99.0,5,0,2,1,0
40618,903593,10.0,0,57,2,-99.0,23,3,2,0,0
47492,903595,10.0,0,49,3,-99.0,38,7,0,2,0
550215,903595,10.0,1,49,1,-99.0,43,7,1,3,1
46538,903595,10.0,0,42,2,-99.0,32,3,0,3,0
44932,903595,9.0,0,59,0,-99.0,26,3,4,1,0
40618,903595,10.0,1,42,2,-99.0,28,1,1,1,0
44410,903595,1.0,0,4,0,-99.0,3,0,0,0,0
47492,903597,10.0,0,65,0,-99.0,28,5,2,1,0
550215,903597,10.0,0,39,0,-99.0,37,3,0,3,0
46538,903597,10.0,1,39,4,-99.0,34,3,0,1,0
44932,903597,8.0,0,46,1,-99.0,25,4,0,3,0
40618,903597,10.0,0,51,1,-99.0,29,4,1,0,0
44410,903597,2.0,0,9,0,-99.0,6,1,0,0,0
47492,903599,10.0,0,61,3,-99.0,19,5,0,1,0
550215,903599,10.0,0,54,3,-99.0,28,3,1,5,0
439952,903599,9.0,0,55,1,-99.0,24,6,0,4,0
46942,903599,9.0,0,51,0,-99.0,22,2,2,1,0
40618,903599,9.0,0,58,0,-99.0,22,2,3,0,1
44410,903599,3.0,0,17,0,-99.0,4,0,0,1,0
47492,903601,7.0,0,38,3,-99.0,24,6,0,1,0
550215,903601,7.0,0,41,4,-99.0,29,7,1,2,0
297583,903601,7.0,0,39,1,-99.0,21,5,0,0,0
44410,903601,8.0,0,55,0,-99.0,13,6,0,0,0
40618,903601,7.0,1,50,2,-99.0,19,1,4,1,0
439952,800469,10.0,0,74,3,-99.0,28,8,2,1,2
393279,800469,10.0,0,87,2,-99.0,27,8,4,1,1
46538,800469,10.0,0,70,1,-99.0,29,10,0,2,1
44932,800469,5.0,0,48,0,-99.0,10,2,4,0,0
40618,800469,10.0,0,71,2,-99.0,26,5,4,0,0
44410,800469,5.0,0,45,1,-99.0,9,5,1,0,1
297583,800471,9.0,1,58,3,-99.0,28,9,0,1,0
550215,800471,9.0,0,35,0,-99.0,33,4,0,0,0
46538,800471,-99.0,0,31,2,-99.0,30,3,0,1,0
40618,800471,10.0,0,66,0,-99.0,26,2,4,0,0
44410,800471,6.0,0,35,0,-99.0,12,1,1,1,0
44932,800471,4.0,0,27,0,-99.0,4,2,0,0,0
297583,800473,10.0,0,50,2,-99.0,35,4,1,3,0
550215,800473,10.0,0,65,2,-99.0,28,6,2,3,0
46538,800473,10.0,0,63,1,-99.0,27,7,1,1,0
221140,800473,10.0,0,64,1,-99.0,27,5,3,0,0
40618,800473,8.0,0,56,0,-99.0,21,5,2,1,0
44410,800473,2.0,0,13,0,-99.0,3,1,0,0,0
297583,800475,9.0,1,57,2,-99.0,31,6,1,3,0
550215,800475,-99.0,1,45,4,-99.0,34,6,0,1,0
439952,800475,9.0,0,52,1,-99.0,27,6,0,2,0
221140,800475,10.0,0,58,0,-99.0,29,8,0,0,0
40618,800475,10.0,0,46,3,-99.0,24,1,0,0,0
297583,800477,9.0,0,28,1,-99.0,34,1,0,1,0
550215,800477,9.0,1,34,3,-99.0,37,4,0,3,0
40618,800477,10.0,0,53,3,-99.0,30,3,2,1,0
439952,800477,8.0,0,59,0,-99.0,22,9,0,4,0
221140,800477,9.0,0,50,3,-99.0,28,5,0,2,0
297583,932849,10.0,1,26,0,-99.0,45,2,0,0,0
550215,932849,9.0,1,34,0,-99.0,38,3,1,2,1
439952,932849,7.0,0,22,0,-99.0,27,1,0,2,0
40618,932849,10.0,0,41,2,-99.0,41,3,1,3,0
46942,932849,10.0,1,40,3,-99.0,39,0,3,2,0
44932,932849,-99.0,0,12,1,-99.0,3,1,1,0,0
44410,932849,1.0,0,3,0,-99.0,3,0,0,0,0
550215,932853,7.0,1,13,3,-99.0,33,1,0,0,0
265564,932853,6.0,1,23,2,-99.0,22,1,1,0,0
40618,932853,8.0,0,39,2,-99.0,27,5,0,0,0
46942,932853,-99.0,0,26,2,-99.0,19,1,2,0,0
379145,932853,8.0,1,36,1,-99.0,29,5,0,0,0
297583,932855,10.0,2,50,1,-99.0,36,6,0,0,2
550215,932855,8.0,0,66,1,-99.0,18,8,1,1,2
40618,932855,9.0,0,45,2,-99.0,24,1,2,0,0
265564,932855,7.0,0,34,1,-99.0,21,3,0,0,0
44932,932855,7.0,0,39,0,-99.0,20,4,0,2,0
46942,932855,9.0,0,52,1,-99.0,25,4,2,0,0
265564,932859,6.0,0,43,1,-99.0,18,7,0,0,2
550215,932859,7.0,0,46,0,-99.0,22,6,1,2,0
40618,932859,9.0,0,45,7,-99.0,31,3,2,0,0
439952,932859,7.0,0,26,0,-99.0,22,1,0,1,0
379145,932859,9.0,0,41,2,-99.0,33,2,1,3,0
550215,932865,10.0,1,31,3,-99.0,42,3,0,3,0
265564,932865,-99.0,0,63,1,-99.0,32,9,1,2,0
46538,932865,9.0,0,68,1,-99.0,27,6,3,6,1
439952,932865,10.0,0,63,3,-99.0,35,8,2,3,0
40618,932865,10.0,0,40,0,-99.0,39,2,2,2,0
44932,932865,1.0,0,15,0,-99.0,3,1,1,1,1
550215,936131,4.0,1,22,1,-99.0,-99,-99,-99,3,0
265564,936131,6.0,1,36,2,-99.0,-99,-99,-99,2,0
327830,936131,5.0,0,19,1,-99.0,-99,-99,-99,0,0
540316,936131,4.0,0,22,0,-99.0,-99,-99,-99,0,0
46942,936131,7.0,0,33,2,-99.0,-99,-99,-99,0,0
44932,936131,-99.0,0,16,4,-99.0,-99,-99,-99,1,0
47492,936135,10.0,0,65,2,-99.0,33,8,1,0,0
550215,936135,10.0,0,63,0,-99.0,34,9,1,4,0
265564,936135,8.0,0,56,1,-99.0,27,8,2,1,0
540316,936135,10.0,1,44,4,-99.0,40,5,1,3,0
40618,936135,10.0,0,46,1,-99.0,35,3,2,0,0
44410,936135,2.0,0,15,0,-99.0,5,1,1,0,0
47492,936137,7.0,0,37,1,-99.0,25,6,0,1,0
550215,936137,7.0,0,31,2,-99.0,30,5,0,4,0
265564,936137,7.0,0,40,3,-99.0,25,2,3,0,0
540316,936137,-99.0,0,59,2,-99.0,19,7,3,1,0
40618,936137,7.0,1,31,1,-99.0,24,4,0,0,0
44932,936137,3.0,0,17,1,-99.0,7,2,0,0,0
47492,936139,10.0,0,96,2,-99.0,21,9,5,1,0
550215,936139,10.0,0,86,1,-99.0,27,9,2,4,0
327830,936139,6.0,0,42,0,-99.0,13,4,1,0,0
40618,936139,10.0,0,54,2,-99.0,25,2,1,0,0
540316,936139,8.0,0,58,1,-99.0,18,5,1,3,0
44932,936139,6.0,0,32,0,-99.0,13,2,0,0,0
297583,936141,8.0,0,40,4,-99.0,31,5,1,0,0
327830,936141,7.0,1,33,1,-99.0,28,4,1,1,0
379145,936141,10.0,1,36,3,-99.0,38,2,1,1,0
540316,936141,5.0,1,28,0,-99.0,16,4,0,1,0
46942,936141,-99.0,0,17,2,-99.0,17,2,0,0,0
44932,936141,2.0,0,13,0,-99.0,4,0,1,0,0
297583,936143,10.0,1,48,2,-99.0,32,6,0,0,0
550215,936143,9.0,0,84,2,-99.0,26,12,2,4,1
47492,936143,-99.0,0,56,0,-99.0,25,6,0,1,0
40618,936143,10.0,1,42,2,-99.0,29,3,0,0,0
540316,936143,9.0,1,51,1,-99.0,23,5,0,2,0
44932,936143,1.0,0,8,0,-99.0,1,1,0,0,0
47492,567358,10.0,3,33,0,-99.0,43,4,0,2,0
47666,567358,8.0,2,43,2,-99.0,30,6,1,0,0
45949,567358,9.0,0,37,2,-99.0,39,2,0,9,1
46393,567358,-99.0,0,46,4,-99.0,35,5,1,3,2
46750,567358,10.0,0,37,0,-99.0,29,2,0,0,0
45949,567359,10.0,2,45,2,-99.0,37,5,0,1,0
47666,567359,10.0,2,38,2,-99.0,40,3,0,1,0
46538,567359,10.0,1,71,3,-99.0,31,8,3,1,0
46393,567359,8.0,0,57,0,-99.0,19,8,0,2,0
46750,567359,9.0,0,45,0,-99.0,21,3,0,0,0
44828,567359,3.0,0,19,0,-99.0,9,3,0,0,0
47492,567360,10.0,1,56,0,-99.0,32,5,1,6,0
47666,567360,10.0,2,45,4,-99.0,40,7,0,0,0
45949,567360,10.0,1,44,0,-99.0,40,3,1,4,0
46942,567360,8.0,0,43,0,-99.0,25,6,0,1,0
46393,567360,10.0,0,52,4,-99.0,28,5,0,2,0
44410,567360,2.0,0,9,0,-99.0,4,0,0,0,0
47666,567368,9.0,0,52,1,-99.0,30,3,2,3,0
297583,567368,6.0,0,35,1,-99.0,19,6,0,0,0
45949,567368,-99.0,2,22,4,-99.0,25,3,1,1,0
46750,567368,8.0,0,47,0,-99.0,20,3,1,0,0
46393,567368,7.0,0,19,3,-99.0,27,0,0,0,0
44410,567368,1.0,0,9,0,-99.0,3,2,0,0,0
47492,567369,9.0,1,29,1,-99.0,37,3,0,0,0
47666,567369,6.0,1,37,0,-99.0,25,7,1,0,0
297583,567369,-99.0,0,31,0,-99.0,29,1,1,1,0
46393,567369,8.0,0,40,1,-99.0,27,2,1,2,0
46750,567369,8.0,0,52,2,-99.0,21,3,2,0,0
47492,567370,10.0,1,48,1,-99.0,30,5,0,0,0
47666,567370,10.0,0,74,3,-99.0,32,7,4,0,0
45949,567370,-99.0,1,77,1,-99.0,27,7,4,4,0
46750,567370,10.0,0,51,2,-99.0,33,4,2,0,0
46393,567370,9.0,0,56,3,-99.0,29,5,2,3,1
47492,567371,10.0,3,26,1,-99.0,45,2,1,0,0
47666,567371,-99.0,1,51,1,-99.0,30,6,0,2,0
45949,567371,10.0,0,51,1,-99.0,37,6,0,5,0
46750,567371,10.0,0,46,2,-99.0,29,4,0,0,0
46393,567371,8.0,0,40,0,-99.0,28,3,0,6,0
45705,567371,1.0,0,17,0,-99.0,2,1,2,0,0
47492,567372,10.0,0,33,1,-99.0,45,4,0,4,0
47666,567372,10.0,2,42,1,-99.0,39,5,0,1,0
46538,567372,-99.0,0,33,2,-99.0,42,4,0,5,1
46393,567372,10.0,0,32,3,-99.0,38,2,0,1,0
46750,567372,7.0,1,51,1,-99.0,16,1,3,0,0
44410,567372,3.0,0,10,1,-99.0,8,0,0,0,0
45949,602761,10.0,0,48,1,-99.0,-99,-99,-99,0,1
47666,602761,9.0,0,33,0,-99.0,-99,-99,-99,1,0
44932,602761,5.0,0,22,1,-99.0,-99,-99,-99,0,0
44410,602761,8.0,1,35,2,-99.0,-99,-99,-99,1,0
46393,602761,9.0,0,49,0,-99.0,-99,-99,-99,2,1
46750,602761,9.0,0,67,4,-99.0,-99,-99,-99,0,1
46538,635653,10.0,2,34,2,-99.0,43,4,0,4,0
439952,635653,9.0,0,80,1,-99.0,23,11,1,6,0
46393,635653,10.0,0,69,1,-99.0,27,7,2,2,1
46750,635653,5.0,0,30,0,-99.0,14,2,1,0,0
44932,635653,7.0,0,51,0,-99.0,16,6,1,1,0
46942,635653,9.0,0,50,1,-99.0,25,2,2,1,0
46750,635654,10.0,0,39,1,-99.0,28,0,0,0,0
46538,635654,10.0,0,34,3,-99.0,40,2,0,5,0
439952,635654,7.0,0,38,1,-99.0,22,4,0,2,0
46393,635654,-99.0,0,45,1,-99.0,34,4,0,4,1
46942,635654,10.0,0,52,1,-99.0,35,4,0,3,1
44932,635654,3.0,0,9,1,-99.0,12,1,0,0,0
46538,635655,8.0,1,29,0,-99.0,37,5,0,1,0
47666,635655,7.0,2,22,4,-99.0,34,4,0,1,0
46393,635655,6.0,1,18,1,-99.0,26,1,0,2,0
46750,635655,7.0,0,51,1,-99.0,22,1,5,1,0
44932,635655,-99.0,1,23,1,-99.0,36,1,0,0,0
44410,635655,6.0,0,19,3,-99.0,22,1,0,1,0
46538,635656,10.0,1,62,1,-99.0,38,10,0,7,0
47666,635656,7.0,0,48,1,-99.0,22,6,1,1,1
45949,635656,8.0,0,33,0,-99.0,31,4,0,1,0
46750,635656,8.0,0,46,0,-99.0,21,4,1,0,0
44932,635656,10.0,1,34,0,-99.0,36,1,0,2,0
44410,635656,1.0,0,14,0,-99.0,0,1,0,2,0
46538,635657,10.0,0,78,1,-99.0,29,13,0,5,0
47666,635657,10.0,2,52,1,-99.0,33,7,0,0,0
46393,635657,10.0,0,47,1,-99.0,34,6,0,1,0
44410,635657,4.0,0,28,0,-99.0,7,3,0,0,0
44932,635657,7.0,0,46,0,-99.0,15,2,2,0,0
46942,635657,9.0,0,48,1,-99.0,26,5,0,2,0
46538,649091,-99.0,3,23,2,-99.0,45,0,1,0,0
47666,649091,10.0,3,28,2,-99.0,42,2,0,1,0
265564,649091,8.0,1,41,3,-99.0,27,5,0,2,0
40618,649091,10.0,1,45,3,-99.0,35,5,0,2,0
46393,649091,8.0,0,34,0,-99.0,26,2,0,4,0
44932,649091,1.0,0,7,0,-99.0,2,1,0,0,0
46538,649093,10.0,0,38,3,-99.0,45,3,2,2,0
47666,649093,8.0,1,39,0,-99.0,28,5,0,0,1
265564,649093,-99.0,0,49,1,-99.0,25,6,0,2,0
40618,649093,10.0,1,28,1,-99.0,40,1,0,1,0
46393,649093,10.0,0,34,4,-99.0,37,2,0,4,0
44932,649093,4.0,0,17,0,-99.0,13,0,1,0,0
46538,649095,9.0,1,35,2,-99.0,40,6,0,2,0
47666,649095,10.0,2,34,1,-99.0,46,6,0,1,0
47492,649095,8.0,0,31,1,-99.0,33,4,0,1,0
40618,649095,10.0,1,53,4,-99.0,38,8,0,2,0
46393,649095,-99.0,0,31,2,-99.0,30,3,1,2,0
47492,649097,10.0,1,25,5,-99.0,42,1,0,2,0
47666,649097,10.0,0,49,1,-99.0,29,5,0,2,0
46538,649097,10.0,0,44,0,-99.0,35,6,0,0,0
46393,649097,-99.0,0,59,1,-99.0,24,6,1,3,0
40618,649097,8.0,0,51,1,-99.0,21,2,3,0,0
44932,649097,2.0,0,9,0,-99.0,6,1,0,0,0
46945,649099,8.0,2,23,2,-99.0,37,3,0,1,0
47666,649099,7.0,0,28,1,-99.0,29,2,1,3,0
46393,649099,-99.0,1,21,2,-99.0,18,3,0,2,0
46750,649099,5.0,0,29,0,-99.0,13,3,0,0,0
265564,649099,7.0,1,36,3,-99.0,23,4,0,4,0
44932,649099,4.0,1,14,2,-99.0,15,1,0,0,0
47492,685731,10.0,2,33,3,-99.0,44,3,0,2,0
46945,685731,10.0,0,37,1,-99.0,36,2,0,2,0
46538,685731,10.0,0,39,3,-99.0,36,1,1,0,0
44932,685731,5.0,0,23,0,-99.0,13,2,0,0,0
40618,685731,7.0,1,30,0,-99.0,25,4,0,0,0
45789,685731,8.0,0,53,2,-99.0,24,4,2,1,0
47492,685733,9.0,0,39,6,-99.0,33,5,0,0,0
47666,685733,9.0,0,47,0,-99.0,30,3,0,4,0
46393,685733,9.0,0,71,1,-99.0,18,6,2,5,0
45789,685733,8.0,0,49,0,-99.0,22,4,1,0,0
40618,685733,8.0,0,33,1,-99.0,23,2,0,0,0
44932,685733,2.0,0,22,0,-99.0,3,2,1,0,0
46945,685735,10.0,3,26,3,-99.0,50,3,1,2,0
47666,685735,10.0,2,38,2,-99.0,43,4,0,4,0
46393,685735,8.0,1,28,2,-99.0,29,3,0,0,0
265564,685735,-99.0,0,30,1,-99.0,31,1,0,2,0
40618,685735,10.0,0,56,2,-99.0,31,4,2,1,0
47492,648651,8.0,3,25,3,-99.0,40,3,0,2,0
47666,648651,9.0,0,52,0,-99.0,30,9,0,1,0
46538,648651,8.0,1,29,1,-99.0,34,4,0,0,0
46393,648651,8.0,0,49,3,-99.0,32,6,1,8,0
265564,648651,5.0,0,37,0,-99.0,17,6,0,6,0
45789,648651,3.0,0,20,1,-99.0,9,2,0,3,0
47492,648653,7.0,1,17,3,-99.0,32,1,0,1,0
47666,648653,-99.0,0,25,4,-99.0,28,2,0,2,0
46538,648653,6.0,0,34,2,-99.0,19,2,1,2,1
46945,648653,6.0,1,20,1,-99.0,18,0,0,0,0
44932,648653,5.0,0,20,0,-99.0,14,1,0,0,0
46393,648653,4.0,0,25,0,-99.0,9,2,0,3,0
46774,66089,-99.0,0,31,3,-99.0,-99,-99,-99,2,1
45789,66089,10.0,1,34,2,-99.0,-99,-99,-99,2,1
45419,66089,10.0,0,55,0,-99.0,-99,-99,-99,2,1
45821,66089,9.0,0,47,2,-99.0,-99,-99,-99,1,0
44091,66089,10.0,1,40,0,-99.0,-99,-99,-99,0,0
44485,66089,1.0,0,8,1,-99.0,-99,-99,-99,0,0
46774,66090,8.0,2,22,0,-99.0,-99,-99,-99,0,0
47541,66090,6.0,1,23,0,-99.0,-99,-99,-99,1,0
45789,66090,4.0,0,34,0,-99.0,-99,-99,-99,1,0
44091,66090,10.0,1,47,1,-99.0,-99,-99,-99,1,0
47255,66090,2.0,0,7,0,-99.0,-99,-99,-99,0,0
45821,66090,5.0,0,25,0,-99.0,-99,-99,-99,3,1
44485,66090,-99.0,0,17,0,-99.0,-99,-99,-99,0,0
46774,66091,10.0,0,48,1,-99.0,-99,-99,-99,2,2
45419,66091,10.0,0,39,2,-99.0,-99,-99,-99,2,4
47900,66091,10.0,0,36,2,-99.0,-99,-99,-99,4,0
45789,66091,10.0,0,41,2,-99.0,-99,-99,-99,1,0
45821,66091,10.0,0,34,2,-99.0,-99,-99,-99,0,0
46774,66094,10.0,0,55,0,-99.0,-99,-99,-99,3,0
45419,66094,10.0,0,42,2,-99.0,-99,-99,-99,1,6
47900,66094,10.0,0,38,3,-99.0,-99,-99,-99,0,0
45789,66094,10.0,0,41,1,-99.0,-99,-99,-99,0,0
45821,66094,10.0,0,45,1,-99.0,-99,-99,-99,1,5
46774,66095,10.0,0,36,2,-99.0,-99,-99,-99,1,3
45419,66095,8.0,0,46,1,-99.0,-99,-99,-99,0,2
44485,66095,10.0,0,25,1,-99.0,-99,-99,-99,1,0
45789,66095,8.0,0,51,1,-99.0,-99,-99,-99,4,0
45821,66095,9.0,0,51,0,-99.0,-99,-99,-99,4,0
47255,66095,5.0,0,18,1,-99.0,-99,-99,-99,0,0
46774,66096,8.0,4,7,3,-99.0,-99,-99,-99,0,1
45789,66096,8.0,2,26,0,-99.0,-99,-99,-99,1,0
47900,66096,10.0,1,30,2,-99.0,-99,-99,-99,2,0
44485,66096,7.0,0,28,2,-99.0,-99,-99,-99,1,0
44091,66096,3.0,0,19,0,-99.0,-99,-99,-99,0,0
45821,66096,10.0,0,37,2,-99.0,-99,-99,-99,1,0
46774,66097,9.0,1,20,5,-99.0,-99,-99,-99,3,0
45789,66097,8.0,0,25,2,-99.0,-99,-99,-99,5,0
44960,66097,6.0,0,19,0,-99.0,-99,-99,-99,0,1
47900,66097,6.0,0,18,1,-99.0,-99,-99,-99,8,0
45821,66097,9.0,1,28,2,-99.0,-99,-99,-99,1,1
46774,64657,-99.0,0,59,2,-99.0,-99,-99,-99,0,1
45789,64657,6.0,0,42,1,-99.0,-99,-99,-99,3,0
44485,64657,8.0,0,48,2,-99.0,-99,-99,-99,1,0
45419,64657,6.0,0,35,1,-99.0,-99,-99,-99,5,2
47900,64657,9.0,1,40,0,-99.0,-99,-99,-99,0,4
44091,64657,6.0,0,34,0,-99.0,-99,-99,-99,2,0
44486,64657,5.0,0,37,0,-99.0,-99,-99,-99,2,0
46774,64658,8.0,0,25,1,-99.0,-99,-99,-99,0,1
44960,64658,3.0,1,17,0,-99.0,-99,-99,-99,0,1
44091,64658,10.0,2,34,1,-99.0,-99,-99,-99,0,0
44486,64658,10.0,2,44,1,-99.0,-99,-99,-99,0,0
47255,64658,10.0,0,57,0,-99.0,-99,-99,-99,2,0
45789,64658,5.0,0,19,0,-99.0,-99,-99,-99,3,0
44485,64658,-99.0,1,4,1,-99.0,-99,-99,-99,0,0
46774,64659,10.0,1,36,1,-99.0,-99,-99,-99,0,2
44960,64659,10.0,1,44,1,-99.0,-99,-99,-99,1,1
44485,64659,10.0,0,69,1,-99.0,-99,-99,-99,1,0
45789,64659,10.0,0,37,2,-99.0,-99,-99,-99,2,0
45821,64659,2.0,0,11,0,-99.0,-99,-99,-99,0,0
44091,64659,4.0,0,22,0,-99.0,-99,-99,-99,0,0
44070,64659,1.0,0,9,0,-99.0,-99,-99,-99,0,0
47255,64659,3.0,0,15,0,-99.0,-99,-99,-99,4,0
46774,64660,9.0,0,54,2,-99.0,-99,-99,-99,1,1
44960,64660,7.0,0,52,0,-99.0,-99,-99,-99,3,2
45789,64660,-99.0,0,50,2,-99.0,-99,-99,-99,1,0
